"CNTSCHID","CNT","PRIVATESCH","STRATIO","SCHSIZE","sum_MATHbelow","mean_ESCS","mean_ESCS_std","Y_MATH","Y_BIN_MATH"
44000129,"Lithuania","public",4.2609,49,2,-0.49935,-0.665141593319154,4,1
44000130,"Lithuania","public",13.0313,417,11,0.0326684210526316,0.303825518727208,3,1
44000131,"Lithuania","public",8.56,535,12,-0.184276,-0.091296155304343,2,0
44000132,"Lithuania","private",10.8791,495,5,0.94267,1.96121475003548,1,0
44000133,"Lithuania","public",8.5926,116,6,-0.5808125,-0.813509544956806,5,1
44000134,"Lithuania","public",6.6452,103,6,-0.4264,-0.53227748932079,6,1
44000135,"Lithuania","public",11.977,521,11,0.266506896551724,0.729716396417822,2,0
44000136,"Lithuania","public",8.64,108,4,-1.21502,-1.96859400330557,4,1
44000137,"Lithuania","public",8.9462,416,2,-1.08785,-1.73697881337449,0,0
44000138,"Lithuania","public",12.6,819,0,-0.2983,-0.298968486960401,0,0
44000139,"Lithuania","public",10.7692,490,11,-0.0216275862068966,0.204936000492447,2,0
44000140,"Lithuania","public",6.4186,138,3,-0.842675,-1.29044068180768,2,0
44000141,"Lithuania","public",10.1525,599,9,0.478762962962963,1.116299152853,2,0
44000142,"Lithuania","public",11.2152,443,12,0.37052,0.919155845269697,3,1
44000143,"Lithuania","public",13.75,770,9,0.390493548387097,0.955533742598272,1,0
44000144,"Lithuania","public",5.3462,139,3,-1.07945714285714,-1.7216928717121,2,0
44000145,"Lithuania","public",11.7172,580,18,-0.1909,-0.103360470929911,3,1
44000146,"Lithuania","public",10.2957,592,9,0.0568,0.347776452447673,2,0
44000147,"Lithuania","public",13.4182,738,7,-0.310345454545455,-0.320906917740865,1,0
44000148,"Lithuania","public",10.9425,476,17,-0.0590103448275862,0.136850644370102,4,1
44000149,"Lithuania","public",10.7241,933,14,-0.469914285714286,-0.611530218348307,2,0
44000150,"Lithuania","public",6.9167,83,2,-0.670466666666667,-0.976797009300694,2,0
44000151,"Lithuania","public",11.8333,710,10,-0.132863333333333,0.00234192407650976,1,0
44000152,"Lithuania","public",10.7143,375,8,-1.0726375,-1.70927223102939,2,0
44000153,"Lithuania","public",9.05,181,7,-0.360609090909091,-0.412452263993834,4,1
44000154,"Lithuania","public",6.0833,73,1,-0.5278,-0.716957683226672,1,0
44000155,"Lithuania","public",14.1667,1020,11,0.29382,0.779461852443453,1,0
44000156,"Lithuania","public",6.7857,95,7,-0.933785714285714,-1.45638096170107,7,1
44000157,"Lithuania","public",9.4828,550,9,0.105073913043478,0.435697908280663,2,0
44000158,"Lithuania","public",7.7333,174,6,-0.2967,-0.296054401060505,3,1
44000159,"Lithuania","public",12.5,525,15,0.176907692307692,0.566529035336949,3,1
44000160,"Lithuania","public",9.7778,264,14,-0.00385714285714289,0.237301374492703,5,1
44000161,"Lithuania","public",12.8333,1001,1,1.0685,2.19038939302539,0,0
44000162,"Lithuania","public",11.6393,355,5,-0.470716666666667,-0.612991597735606,1,0
44000163,"Lithuania","public",11.3805,643,13,0.14341935483871,0.505536602818632,2,0
44000164,"Lithuania","public",11.3711,904,2,0.576733333333333,1.2947329496679,0,0
44000165,"Lithuania","public",8.0779,311,10,-0.50159,-0.669221313579008,3,1
44000166,"Lithuania","public",9.0417,434,1,-0.8985,-1.39211496015873,0,0
44000167,"Lithuania","public",12.85,514,2,0.11735,0.458056390721846,0,0
44000168,"Lithuania","public",8.8222,397,17,-0.360176923076923,-0.411665155127516,4,1
44000169,"Lithuania","public",13.7978,614,9,-0.03994375,0.171576703836409,1,0
44000170,"Lithuania","public",2.2105,21,2,-1.13105,-1.81565913267167,10,1
44000172,"Lithuania","public",9.4783,218,4,-0.00311428571428572,0.238654342946226,2,0
44000173,"Lithuania","public",2.8172,131,7,0.2837625,0.761144090607078,5,1
44000174,"Lithuania","public",7.6667,207,9,-0.0284090909090909,0.192584820971984,4,1
44000175,"Lithuania","public",10.8571,456,13,0.100388,0.427163437575578,3,1
44000176,"Lithuania","public",10.6462,346,21,0.125864285714286,0.473563490689147,6,1
44000177,"Lithuania","public",7.1563,229,14,-0.76942,-1.15702108018465,6,1
44000178,"Lithuania","public",7.1429,150,4,-0.3523625,-0.397432717562341,3,1
44000179,"Lithuania","public",5.9592,146,9,-0.791775,-1.19773632411726,6,1
44000180,"Lithuania","public",10,315,10,-0.41594,-0.513226652750223,3,1
44000181,"Lithuania","public",11.2093,482,7,0.248236666666667,0.696440759357886,1,0
44000182,"Lithuania","public",10.8475,640,7,0.0522392857142857,0.339470006701765,1,0
44000183,"Lithuania","public",10.1379,294,12,-0.04148,0.168778726046587,4,1
44000184,"Lithuania","public",8.9796,440,9,0.370556666666667,0.919222626404903,2,0
44000185,"Lithuania","public",9.6098,394,13,0.225858064516129,0.655682528741477,3,1
44000186,"Lithuania","public",15.8969,1542,6,0.741296,1.594451541282,0,0
44000187,"Lithuania","public",13.873,874,3,1.11653333333333,2.27787268014517,0,0
44000188,"Lithuania","public",12.8,640,15,0.0853785714285714,0.399826709972147,2,0
44000189,"Lithuania","public",10.8286,379,13,0.0379172413793104,0.313385214542871,3,1
44000190,"Lithuania","public",5.9556,134,4,-0.326,-0.349418599102343,3,1
44000191,"Lithuania","public",6,75,12,-0.439528571428571,-0.556188604874398,16,1
44000192,"Lithuania","public",12.5263,476,7,0.288929032258065,0.770553914859942,1,0
44000193,"Lithuania","public",9.68,242,19,-0.417158333333333,-0.515445607742747,8,1
44000194,"Lithuania","public",12.0167,721,4,-1.463275,-2.42074175022968,1,0
44000195,"Lithuania","public",7.1333,107,2,-0.421466666666667,-0.523292391129445,2,0
44000196,"Lithuania","public",6.8163,167,3,-0.758214285714286,-1.13661207143574,2,0
44000197,"Lithuania","public",14.24,1246,14,0.56658125,1.27624292285776,1,0
44000198,"Lithuania","public",7.4667,168,2,-0.68556,-1.00428655295638,1,0
44000199,"Lithuania","public",13.0459,711,9,0.0955548387096774,0.418360783095546,1,0
44000200,"Lithuania","public",9.6,552,20,-0.228713043478261,-0.172229506449997,4,1
44000201,"Lithuania","public",5.098,130,10,-1.01224,-1.59927004156755,8,1
44000203,"Lithuania","public",5.6471,96,6,-0.0561857142857143,0.141995154391654,6,1
44000204,"Lithuania","public",1.56,78,0,0.4614,1.08467592438377,0,0
44000205,"Lithuania","public",4,64,4,-1.162525,-1.87298466623368,6,1
44000206,"Lithuania","public",10.7586,468,17,-0.266685714285714,-0.241389271813357,4,1
44000207,"Lithuania","public",8.087,279,22,-0.391728125,-0.469129475533014,8,1
44000208,"Lithuania","public",13.9494,551,5,0.459719230769231,1.08161473318604,1,0
44000209,"Lithuania","public",10.6667,464,17,-0.0287464285714286,0.191970426643658,4,1
44000210,"Lithuania","public",8.6508,545,14,0.125132,0.472229776017463,3,1
44000211,"Lithuania","public",2.2973,170,11,0.363915789473684,0.907127572285523,6,1
44000212,"Lithuania","public",12.9455,356,14,-0.55749,-0.771032189706609,4,1
44000213,"Lithuania","public",14.6733,741,16,-0.36722,-0.424492737098403,2,0
44000214,"Lithuania","public",9,603,10,0.4987,1.15261055192508,2,0
44000215,"Lithuania","public",14,777,2,0.787660714285714,1.67889576637743,0,0
44000216,"Lithuania","public",6.36,159,8,-0.137011111111111,-0.0052124388848167,5,1
44000217,"Lithuania","public",17.6308,1146,8,0.2884875,0.769749750530207,1,0
44000218,"Lithuania","public",9.2333,277,13,-0.680152380952381,-0.994437636444704,5,1
44000219,"Lithuania","public",9.4194,292,7,-0.203657142857143,-0.126595102256757,2,0
44000220,"Lithuania","public",9.6364,477,12,0.292535714285714,0.777122778136305,3,1
44000221,"Lithuania","public",10.6866,358,11,0.4064,0.984504221574855,3,1
44000222,"Lithuania","public",15.4468,726,7,0.819222580645161,1.73637950996021,1,0
44000223,"Lithuania","public",3.1961,163,3,-1.3924,-2.29165685138274,2,0
44000224,"Lithuania","public",11.881,499,8,0.428537037037037,1.02482248875929,2,0
44000225,"Lithuania","public",9.9762,419,9,0.171696666666667,0.557038175121632,2,0
44000226,"Lithuania","public",4.7895,91,3,-0.20828,-0.135014729017526,3,1
44000227,"Lithuania","public",12.8826,1372,3,0.655925,1.43896502418201,0,0
44000228,"Lithuania","public",8.6866,582,0,0.4027,0.977765397931347,0,0
44000229,"Lithuania","public",7.8571,220,12,-0.611122727272727,-0.868713673655609,5,1
44000230,"Lithuania","public",10.75,688,22,0.029628125,0.298288216315657,3,1
44000231,"Lithuania","public",9.8182,540,8,0.433346153846154,1.03358135093704,1,0
44000232,"Lithuania","public",6.1818,170,11,0.199445454545455,0.607577144807112,6,1
44000233,"Lithuania","public",5.5556,100,7,-0.5315,-0.72369650687018,7,1
44000234,"Lithuania","public",4.9268,101,4,-0.806871428571429,-1.22523150514149,4,1
44000235,"Lithuania","private",10.3182,227,5,0.3293,0.844081707273637,2,0
44000236,"Lithuania","public",13.098,668,15,0.100216666666667,0.426851387543797,2,0
44000237,"Lithuania","public",11.2048,465,17,0.0295068965517241,0.29806742249579,4,1
44000238,"Lithuania","public",12.678,374,4,0.196710344827586,0.60259567939242,1,0
44000239,"Lithuania","public",14.5536,815,15,-0.59826,-0.845286741043323,2,0
44000240,"Lithuania","public",11.907,256,14,0.00114705882352944,0.246415545466379,5,1
44000241,"Lithuania","public",9.5762,723,15,-0.214918181818182,-0.147104874040843,2,0
44000242,"Lithuania","public",10.9589,400,6,-0.285789285714286,-0.276182676899387,2,0
44000243,"Lithuania","public",7.2,360,14,-0.470448,-0.612502274144915,4,1
44000244,"Lithuania","public",12.6292,562,16,-0.369542105263158,-0.428721995976804,3,1
44000245,"Lithuania","public",9.8476,517,18,-0.135366666666667,-0.00221740615436852,3,1
44000246,"Lithuania","public",7.1034,103,2,-1.6285,-2.72166665198608,2,0
44000247,"Lithuania","public",11.1509,591,1,0.677566666666667,1.47838107148424,0,0
44000248,"Lithuania","public",8.274,302,7,-1.005175,-1.58640253101583,2,0
44000249,"Lithuania","public",8.6222,388,18,-0.2234,-0.162552840771539,5,1
44000250,"Lithuania","public",12.1138,745,12,0.0197370370370371,0.280273541335971,2,0
44000251,"Lithuania","public",5.7179,223,4,-0.650142857142857,-0.939781180072259,2,0
44000252,"Lithuania","public",9.6629,430,24,-0.417,-0.515157234658904,6,1
44000253,"Lithuania","public",5.0769,66,3,0.337775,0.859517256024647,5,1
44000254,"Lithuania","public",5.7368,109,5,-0.416266666666667,-0.513821611954785,5,1
44000255,"Lithuania","public",11.504,719,17,-0.0427230769230769,0.166514705462822,2,0
44000256,"Lithuania","public",12.75,612,7,0.5994,1.33601583324976,1,0
44000257,"Lithuania","public",11.5,437,20,0.1726,0.558683419452615,5,1
44000258,"Lithuania","public",7.9701,267,24,-0.442039285714286,-0.560761378061064,9,1
44000259,"Lithuania","public",10.0923,328,20,-0.188453571428571,-0.0989047815517221,6,1
44000260,"Lithuania","public",13.5043,790,14,-0.874247058823529,-1.34794298896288,2,0
44000261,"Lithuania","private",12.913,594,3,1.06654642857143,2.18683134617887,1,0
44000262,"Lithuania","public",10.9153,644,19,0.0274933333333333,0.294400112381252,3,1
44000263,"Lithuania","public",5,130,5,0.04926,0.334043822644415,4,1
44000264,"Lithuania","public",5.3939,89,2,-0.540716666666667,-0.740482855856037,2,0
44000265,"Lithuania","public",8.6923,565,5,0.701921428571429,1.52273848914798,1,0
44000266,"Lithuania","public",6.3158,180,8,-0.5697,-0.793270307730187,4,1
44000267,"Lithuania","public",5.8802,491,10,0.559115384615385,1.26264531470287,2,0
44000268,"Lithuania","public",4.4118,75,4,-1.24554,-2.02418019184608,5,1
44000269,"Lithuania","public",4.0496,245,7,0.1400125,0.499331685538335,3,1
44000270,"Lithuania","public",14.5,609,3,0.0523999999999999,0.33976271622296,0,0
44000271,"Lithuania","public",12.5432,1016,5,0.308862962962963,0.806859656357841,0,0
44000272,"Lithuania","private",10.2687,1376,4,0.320353571428571,0.827787543927123,0,0
44000273,"Lithuania","public",5.2195,107,2,0.0308749999999999,0.300559154350927,2,0
44000274,"Lithuania","public",4.2632,81,5,-1.31396666666667,-2.14880593216494,6,1
44000275,"Lithuania","private",9.0236,573,1,0.945013793103448,1.96548350905737,0,0
44000276,"Lithuania","public",10.0833,121,2,-0.3952,-0.475452814272826,2,0
44000277,"Lithuania","public",11.7872,554,9,-0.6433,-0.927318259125384,2,0
44000278,"Lithuania","public",13.8452,1163,6,0.577696296296296,1.29648679766321,1,0
44000279,"Lithuania","public",6.1538,40,2,-0.73045,-1.08604487548532,5,1
44000280,"Lithuania","public",5.3333,72,3,-1.02303333333333,-1.61892797936727,4,1
44000281,"Lithuania","public",7.5172,109,3,-0.874775,-1.34890453017434,3,1
44000282,"Lithuania","public",12.6071,706,16,0.0116931034482758,0.26562309542928,2,0
44000283,"Lithuania","public",6,120,0,-0.91655,-1.42498949171692,0,0
44000284,"Lithuania","public",10.9612,707,14,-0.02585625,0.197234319533146,2,0
44000285,"Lithuania","public",12.9167,930,4,0.47956,1.11775079934758,0,0
44000286,"Lithuania","public",11.7292,563,15,-0.41538,-0.512206722685259,3,1
44000287,"Lithuania","public",6.4889,146,3,-0.0391,0.173113428822682,2,0
44000288,"Lithuania","public",11.2763,857,3,-0.0437565217391304,0.164632488608584,0,0
44000289,"Lithuania","public",10.2913,530,9,-0.18741724137931,-0.0970173098116034,2,0
44000290,"Lithuania","public",9.1429,256,16,0.185041379310345,0.58134294946732,6,1
44000291,"Lithuania","public",5.8261,67,4,-1.1809,-1.9064511214903,6,1
44000292,"Lithuania","public",4.5455,50,2,-0.82245,-1.25360481472932,4,1
44000293,"Lithuania","public",5.8667,132,5,-0.0238166666666667,0.200949020178976,4,1
44000294,"Lithuania","public",4.1818,46,2,0.0755,0.381834831402702,4,1
44000295,"Lithuania","public",8.5691,527,15,-0.287283870967742,-0.278904770532692,3,1
44000296,"Lithuania","private",6.5778,148,1,0.24252,0.686028973278051,1,0
44000297,"Lithuania","public",9.4286,396,9,0.366196666666667,0.911281742327687,2,0
44000298,"Lithuania","public",10.0625,644,17,-0.128556,0.0101868861595203,3,1
44000299,"Lithuania","public",5.25,84,5,-1.39032,-2.28786853971288,6,1
44000300,"Lithuania","public",6.5,195,11,-0.6949125,-1.02132029569311,6,1
44000301,"Lithuania","private",8.2192,300,4,0.806847058823529,1.71383992643254,1,0
44000302,"Lithuania","public",6.75,54,5,-0.59124,-0.832501189157531,9,1
44000303,"Lithuania","public",4.3333,52,4,-0.71248,-1.05331604822212,8,1
44000304,"Lithuania","public",10.1628,437,10,0.0546684210526315,0.343894199850772,2,0
44000305,"Lithuania","public",5.027,93,4,-0.98345,-1.54683470840631,4,1
44000306,"Lithuania","public",11.4765,855,15,-0.112251724137931,0.0398819239080597,2,0
44000307,"Lithuania","public",8.5732,673,16,0.12891724137931,0.479123850099431,2,0
44000308,"Lithuania","public",8,200,12,-0.665758333333333,-0.968221704439022,6,1
44000309,"Lithuania","public",6.8276,99,4,-0.213683333333333,-0.144855839941965,4,1
44000310,"Lithuania","public",12.375,495,2,0.320276666666667,0.827647477000685,0,0
44000311,"Lithuania","public",5.075,203,7,-0.2413,-0.195154176776621,3,1
44000312,"Lithuania","public",13.6615,444,5,0.16542962962963,0.545623997456786,1,0
44000313,"Lithuania","public",10.075,403,2,-0.0237,0.201161505609177,0,0
44000314,"Lithuania","public",13.3247,513,15,0.465561290322581,1.09225489779277,3,1
44000315,"Lithuania","public",9.625,231,10,-0.595305882352941,-0.839906395679619,4,1
44000316,"Lithuania","public",7.1515,118,6,-0.535883333333333,-0.731679888033436,5,1
44000317,"Lithuania","public",6.0417,145,2,-0.0322833333333333,0.185528648958695,1,0
44000318,"Lithuania","public",11.86,593,17,0.28717,0.767350182922012,3,1
44000319,"Lithuania","public",10.5256,821,17,0.371194117647059,0.92038361822605,2,0
44000320,"Lithuania","public",7.4667,112,2,-1.42053333333333,-2.34289619512257,2,0
44000321,"Lithuania","public",7.75,217,18,-0.256226923076923,-0.222340636818676,8,1
44000322,"Lithuania","public",5.8889,106,5,-0.257675,-0.224978024658365,5,1
44000323,"Lithuania","public",9.1467,343,21,0.145311111111111,0.508982065493285,6,1
44000324,"Lithuania","public",5.4815,74,2,0.0376666666666667,0.312928841894755,3,1
44000325,"Lithuania","public",7.7333,348,12,0.161115151515152,0.537766022557531,3,1
44000326,"Lithuania","public",12.1111,545,16,-0.0792107142857143,0.100059636988469,3,1
44000327,"Lithuania","public",11.4182,314,6,0.0250615384615384,0.289971075414167,2,0
44000328,"Lithuania","public",8.7532,337,14,0.181196428571429,0.574340126508527,4,1
44000329,"Lithuania","public",9.3333,308,17,0.0527769230769231,0.340449207612839,6,1
44000330,"Lithuania","public",10.4583,251,18,-0.1956875,-0.112079962333504,7,1
44000331,"Lithuania","public",13.4118,798,15,-0.304053571428571,-0.309447487819177,2,0
44000332,"Lithuania","public",7.6667,115,2,-0.570725,-0.795137144009808,2,0
44000333,"Lithuania","private",2.0476,43,1,1.09453333333333,2.23780399902161,2,0
44000334,"Lithuania","public",8.4507,300,16,0.0119111111111111,0.266020153589491,5,1
44000335,"Lithuania","public",7.3333,308,16,-0.0469827586206896,0.158756531479662,5,1
44000336,"Lithuania","public",10.1833,611,8,0.291496666666667,0.775230356876313,1,0
44000337,"Lithuania","public",8.3934,256,16,-0.533485,-0.727311794689738,6,1
44000338,"Lithuania","public",8.2345,597,12,-0.10348275862069,0.0558528731395994,2,0
44000339,"Lithuania","public",3.2727,54,0,-1.104,-1.76639286792657,0,0
44000340,"Lithuania","public",6.7656,433,17,-0.0944,0.0723953349075411,4,1
44000341,"Lithuania","public",8.9524,188,8,-0.201107142857143,-0.121950777853798,4,1
44000342,"Lithuania","public",3.166,839,7,0.837117391304348,1.76897139459973,1,0
44000343,"Lithuania","public",30.75,246,5,-0.26436,-0.237153439808866,2,0
44000344,"Lithuania","public",10.8333,390,9,0.404151428571429,0.980408890140538,2,0
44000345,"Lithuania","public",10.7561,441,16,-0.284139285714286,-0.27317752581512,4,1
44000346,"Lithuania","public",13.5429,948,0,1.3885,2.77320657300451,0,0
44000347,"Lithuania","public",11.6364,384,6,0.337345454545455,0.858734923304362,2,0
44000348,"Lithuania","public",8.7518,617,14,0.124496428571429,0.471072207430977,2,0
44000349,"Lithuania","public",11.405,690,8,0.365679166666667,0.91033921766944,1,0
44000350,"Lithuania","public",14.1176,240,18,-0.4893,-0.646837491260435,8,1
44000351,"Lithuania","public",8.9231,290,11,0.0738533333333333,0.378835751330726,4,1
44000352,"Lithuania","public",2.56,32,2,-0.5767,-0.80601943354223,6,1
44000353,"Lithuania","public",8.9451,407,10,-0.411783333333333,-0.505656100422786,2,0
44000354,"Lithuania","public",10.5098,536,19,0.0572222222222223,0.348545447337923,4,1
44000355,"Lithuania","public",9.8349,536,8,-0.0179038461538462,0.211718061982116,1,0
44000356,"Lithuania","public",9.3556,421,9,-0.119123076923077,0.0273671037428085,2,0
44000357,"Lithuania","public",11.7959,578,1,0.2993,0.789442596650595,0,0
44000358,"Lithuania","public",6.45,258,7,-0.376227777777778,-0.440898635980662,3,1
44000359,"Lithuania","public",12.7458,752,11,0.42931,1.02623028905398,1,0
44000360,"Lithuania","public",8.5926,232,16,-0.937323529411765,-1.4628243974356,7,1
44000361,"Lithuania","public",7.1692,233,12,-0.697464705882353,-1.02596863767773,5,1
44000362,"Lithuania","public",7.875,126,5,-1.1777,-1.9006229496905,4,1
44000363,"Lithuania","public",8.5106,600,10,-0.12431,0.0179201416163682,2,0
44000364,"Lithuania","public",15.4909,426,15,-0.00055161290322581,0.243321748386698,4,1
44200001,"Luxembourg","public",9.2577,1796,90,0.0849899581589958,-0.0488335539057426,5,1
